finalWorth,age,industries,gender,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country
1600,74,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,58,Manufacturing,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1600,54,Metals & Mining,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1600,44,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,68,Food & Beverage,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1600,49,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,55,Food & Beverage,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1600,59,Metals & Mining,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1600,44,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,61,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1600,63,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,72,Diversified,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,74,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,57,Manufacturing,M,118.06,1.5,"$446,314,739,528",85.1,103.1
1600,67,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,51,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1600,70,Energy,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1600,57,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,36,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,67,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,66,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,82,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1600,76,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1600,85,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1600,57,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,53,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,49,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,64,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,63,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1600,40,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,52,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,62,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,55,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,48,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,75,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,58,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1600,52,Gambling & Casinos,M,110.51,1.8,"$530,832,908,738",67,126.6
1500,82,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1500,62,Diversified,M,111.07,0.2,"$118,725,279,596",35.9,113.9
1500,68,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1500,61,Manufacturing,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,26,Diversified,F,120.27,2.2,"$403,336,363,636",82,100.3
1500,27,Diversified,F,120.27,2.2,"$403,336,363,636",82,100.3
1500,68,Diversified,F,131.91,2.6,"$282,318,159,745",88.5,101.4
1500,70,Healthcare,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1500,53,Fashion & Retail,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,79,Metals & Mining,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1500,79,Diversified,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1500,85,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,46,Food & Beverage,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
1500,65,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1500,61,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,70,Diversified,M,121.64,3.3,"$160,967,157,504",48.5,100.8
1500,49,Finance & Investments,F,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1500,55,Manufacturing,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,70,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,47,Diversified,M,187.43,3.5,"$63,177,068,175",4,94.2
1500,49,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,94,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,69,Fashion & Retail,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1500,78,Logistics,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1500,87,Fashion & Retail,F,99.55,0.4,"$703,082,435,360",59.6,105.2
1500,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,67,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,54,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,53,Finance & Investments,M,115.34,2.7,"$105,422,304,976",46.6,98.7
1500,69,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,73,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1500,52,Finance & Investments,M,163.52,2.8,"$261,921,244,843",28.5,110.6
1500,61,Media & Entertainment,M,114.24,1.6,"$206,928,765,544",82,100
1500,97,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1500,57,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1500,67,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1500,62,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,78,Diversified,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1500,95,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,73,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,68,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1500,76,Diversified,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1500,56,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1500,60,Manufacturing,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1500,63,Manufacturing,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1500,50,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,71,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,66,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,66,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,80,Automotive,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,59,Logistics,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,77,Diversified,M,288.57,9.2,"$303,175,127,598",35.2,106.3
1500,79,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1500,88,Diversified,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,48,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,70,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1500,78,Service,M,117.59,2.1,"$38,574,069,149",50.5,99.4
1500,79,Logistics,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,63,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,74,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1500,73,Energy,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1500,80,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,49,Construction & Engineering,M,141.54,3.6,"$1,258,286,717,125",40.2,105.8
1500,48,Fashion & Retail,M,110.51,1.8,"$530,832,908,738",67,126.6
1500,55,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,66,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,39,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1500,63,Finance & Investments,M,129.78,2.1,"$226,848,050,820",70.7,106.9
1500,52,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1500,56,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,53,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,62,Automotive,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1500,40,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,64,Fashion & Retail,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1500,73,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1500,82,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1500,64,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,79,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1500,72,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,56,Fashion & Retail,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1500,74,Real Estate,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,39,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,40,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,79,Manufacturing,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1500,50,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,63,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,67,Telecom,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1500,63,Automotive,M,163.52,2.8,"$261,921,244,843",28.5,110.6
1500,75,Telecom,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,52,Gambling & Casinos,M,110.51,1.8,"$530,832,908,738",67,126.6
1500,54,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,61,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,71,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1500,47,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,50,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,62,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,61,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,43,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1500,66,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,83,Diversified,M,112.33,1,"$268,761,201,365",88.2,100.2
1400,80,Finance & Investments,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1400,52,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1400,40,Technology,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,75,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,79,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1400,71,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,53,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,52,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,64,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,55,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,74,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,83,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1400,65,Metals & Mining,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1400,97,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,75,Fashion & Retail,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1400,44,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,55,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
1400,64,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,80,Service,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1400,44,Construction & Engineering,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1400,79,Finance & Investments,M,141.54,3.6,"$1,258,286,717,125",40.2,105.8
1400,45,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,65,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1400,81,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,40,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,74,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,68,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,56,Media & Entertainment,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1400,59,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,51,Manufacturing,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,76,Finance & Investments,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,42,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1400,77,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,65,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,70,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,76,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,71,Diversified,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,67,Diversified,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,60,Diversified,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1400,72,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1400,97,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1400,48,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,52,Manufacturing,F,110.51,1.8,"$530,832,908,738",67,126.6
1400,70,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,79,Food & Beverage,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1400,90,Diversified,F,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1400,69,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,82,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,82,Manufacturing,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1400,66,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,68,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,55,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,82,Real Estate,F,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1400,57,Technology,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1400,59,Metals & Mining,M,281.66,7.9,"$153,781,069,118",82.7,99
1400,49,Finance & Investments,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1400,57,Finance & Investments,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1400,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,60,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,56,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,38,Fashion & Retail,M,110.51,1.8,"$530,832,908,738",67,126.6
1400,50,Automotive,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,57,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,65,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,93,Diversified,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1400,35,Fashion & Retail,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,66,Construction & Engineering,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,79,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,50,Manufacturing,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,61,Healthcare,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1400,85,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,61,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,58,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1400,97,Fashion & Retail,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1400,48,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,46,Fashion & Retail,F,110.51,1.8,"$530,832,908,738",67,126.6
1400,52,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,57,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1400,95,Finance & Investments,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,60,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,58,Logistics,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,68,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,76,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,26,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,84,Manufacturing,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1400,37,Manufacturing,F,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1400,80,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1400,68,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,53,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,43,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,58,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,63,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,52,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,62,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,57,Real Estate,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,62,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,65,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1400,57,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1400,63,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,53,Automotive,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,85,Logistics,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1300,64,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,76,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,72,Real Estate,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1300,55,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,64,Automotive,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1300,41,Fashion & Retail,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,83,Energy,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1300,60,Construction & Engineering,F,119.62,1.7,"$2,827,113,184,696",60,101.2
1300,70,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,90,Finance & Investments,M,111.07,0.2,"$118,725,279,596",35.9,113.9
1300,66,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,70,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,50,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,71,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,40,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,62,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,50,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,52,Telecom,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,77,Finance & Investments,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1300,76,Real Estate,M,232.75,53.5,"$449,663,446,954",90,109.7
1300,54,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,60,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,86,Media & Entertainment,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1300,52,Finance & Investments,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1300,55,Finance & Investments,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1300,59,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,67,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,74,Media & Entertainment,F,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,72,Media & Entertainment,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,45,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1300,87,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,45,Construction & Engineering,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1300,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,59,Finance & Investments,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,36,Manufacturing,M,112.33,1,"$268,761,201,365",88.2,100.2
1300,70,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,57,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,72,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,61,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,64,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,56,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,62,Finance & Investments,M,110.51,1.8,"$530,832,908,738",67,126.6
1300,101,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,57,Technology,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1300,60,Diversified,M,114.11,2.2,"$592,164,400,688",67.8,100
1300,55,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,58,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,82,Technology,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,69,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,70,Technology,M,116.48,2.8,"$246,489,245,495",64.1,100.7
1300,42,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1300,60,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,55,Technology,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1300,73,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,73,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,61,Diversified,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,46,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,71,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,68,Food & Beverage,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1300,45,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,58,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,66,Food & Beverage,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1300,61,Diversified,M,288.57,9.2,"$303,175,127,598",35.2,106.3
1300,81,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,57,Healthcare,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1300,63,Finance & Investments,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1300,58,Logistics,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1300,60,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,67,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,59,Food & Beverage,M,163.52,2.8,"$261,921,244,843",28.5,110.6
1300,80,Gambling & Casinos,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,55,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,87,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,38,Fashion & Retail,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,67,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,72,Logistics,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,65,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,55,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,75,Fashion & Retail,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1300,49,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,60,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,77,Diversified,F,234.44,15.2,"$754,411,708,203",23.9,93.2
1300,77,Food & Beverage,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,81,Gambling & Casinos,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1300,66,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,70,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1300,70,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,50,Food & Beverage,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1300,56,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,54,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
